ProductID,ProductCategory,ProductSubcategory,ProductGroup,ProductVendor,ProductName,ProductModel,ProductUnitCost,ProductUnitPrice,ProductWeight
229,FURNITURE,BEDROOM,Chests,Vendor 200,ST JOHN MEDIA CHEST,101410,415.56,606.7176,147
230,FURNITURE,BEDROOM,Chests,Vendor 526,AFFINITY CHEST,406740,745.04,1035.6056,139
231,FURNITURE,BEDROOM,Dressers,Vendor 193,LADORA DRESSER,B55731,624.16,692.8176,102
232,FURNITURE,BEDROOM,Dressers,Vendor 200,METRO 6 DRAWER DRESSER,7606,142.22,190.5748,128
233,FURNITURE,BEDROOM,Dressers,Vendor 200,SHILOH 6 DR DRESSER,19206,120.49,144.588,82
234,FURNITURE,BEDROOM,Dressers,Vendor 200,ST JOHN 9-DRAWER DRESSER,101409,448.73,628.222,139
235,FURNITURE,BEDROOM,Headboards,Vendor 193,HANOVER QUEEN/FULL HBOARD,B35377,123.21,151.5483,36
236,FURNITURE,BEDROOM,Headboards,Vendor 193,LANDMARK KING HEADBOARD,B63458,376.37,425.2981,21
237,FURNITURE,BEDROOM,Headboards,Vendor 193,PENNINGTON KING HEADBOARD,B60968,288.55,403.97,35
238,FURNITURE,BEDROOM,Headboards,Vendor 193,PHEASANT RUN KING FOOTBRD,B45266,306.79,374.2838,25
239,FURNITURE,BEDROOM,Headboards,Vendor 193,SP ORD (KING HEADBOARD),B11540,75.35,96.448,20
240,FURNITURE,BEDROOM,Headboards,Vendor 193,WIGEON HALL KING HDBOARD,B53778,436.86,598.4982,32
241,FURNITURE,BEDROOM,Headboards,Vendor 200,DAYBREAM TWIN SLEIGH BED,2835,143.38,193.563,20
242,FURNITURE,BEDROOM,Headboards,Vendor 200,METRO FULL/QUEEN HEADBD.,7614,76.77,112.0842,40
243,FURNITURE,BEDROOM,Headboards,Vendor 200,ST JOHN KING FOOTBOARD,101467,208.72,273.4232,14
244,FURNITURE,BEDROOM,Headboards,Vendor 200,ST JOHN KING HEADBOARD,101466,339.82,404.3858,23
245,FURNITURE,BEDROOM,Headboards,Vendor 200,ST JOHN QN PANEL FTBOARD,101424,173.57,236.0552,10
246,FURNITURE,BEDROOM,Headboards,Vendor 200,ST JOHN QN PANEL HDBOARD,101412,279.41,340.8802,14
247,FURNITURE,BEDROOM,Mirrors,Vendor 200,DAYDREAM MIRROR,2801,43.64,61.9688,11
248,FURNITURE,BEDROOM,Mirrors,Vendor 200,METRO MIRROR,7628,39.9,45.486,13
249,FURNITURE,BEDROOM,Mirrors,Vendor 200,SHILOH MIRROR,19201,25.47,30.3093,16
250,FURNITURE,BEDROOM,Mirrors,Vendor 200,ST JOHN MIRROR,101428,153.86,193.8636,36
251,FURNITURE,BEDROOM,Nightstands,Vendor 193,BOMBE NIGHTSTAND,B53393,266.33,346.229,30
252,FURNITURE,BEDROOM,Nightstands,Vendor 193,HANOVER 2 DR NIGHTSTAND,B35392,91.1,122.074,12
253,FURNITURE,BEDROOM,Nightstands,Vendor 193,LADORA NIGHTSTAND,B55793,306.6,361.788,37
254,FURNITURE,BEDROOM,Nightstands,Vendor 193,PENNINGTON NIGHTSTAND,B60993,188.02,244.426,11
255,FURNITURE,BEDROOM,Nightstands,Vendor 193,SOUTH MANTERA NIGHTSTAND,B51693,136.24,194.8232,34
256,FURNITURE,BEDROOM,Nightstands,Vendor 200,ST JOHN NIGHTSTAND,101402,221.99,261.9482,38
257,FURNITURE,DINING,Bar Stools,Vendor 193,BARRISTER BAR STOOLS,D254124,97.36,129.4888,17
258,FURNITURE,DINING,Bar Stools,Vendor 193,SP ORD BAR STOOL,D553130,175.09,225.8661,15
259,FURNITURE,DINING,Dining Chairs,Vendor 193,DINING CHAIR,D53702,126.83,167.4156,40
260,FURNITURE,DINING,Dining Chairs,Vendor 193,DINING CHAIR PRICED EACH,D47701,91.5,122.61,13
261,FURNITURE,DINING,Dining Chairs,Vendor 193,DINING CHAIR PRICED EACH,D53301,95.29,111.4893,31
262,FURNITURE,DINING,Dining Chairs,Vendor 193,MISSION STYLE PUB CHAIR,D319124,22.83,26.4828,12
263,FURNITURE,DINING,Dining Chairs,Vendor 201,JESSICA CHAIRS,1843S,54.25,70.525,39
264,FURNITURE,DINING,Dining Chairs,Vendor 201,TRACY SIDE CHAIR,1146SN,57.25,84.73,31
265,FURNITURE,DINING,Dining Chairs,Vendor 754,VILLA MADRID ARM CHAIR,146A43,107.28,136.2456,38
266,FURNITURE,DINING,Dining Chairs,Vendor 754,VILLA MADRID SIDE CHAIR,146A33,95.23,126.6559,12
267,FURNITURE,DINING,Table Bases,Vendor 201,JESSICA TABLE BASE,1843T48,84.31,124.7788,20
268,FURNITURE,DINING,Table Bases,Vendor 201,"TRACY 48"" TABLE BASE",114648,78.29,109.606,11
269,FURNITURE,DINING,Table Bases,Vendor 754,VILLA MADRID TABLE BASE,14662B,120.54,174.783,14
270,FURNITURE,DINING,Table Tops,Vendor 193,PUB TABLE TOP,D60913T,228.96,274.752,37
271,FURNITURE,DINING,Table Tops,Vendor 201,"JESSICA 48"" GLASS TOP",1843GL,84.38,118.132,26
272,FURNITURE,DINING,Table Tops,Vendor 201,"TRACY 48"" GLASSTOP",GL48RDRIPPLED,66.29,91.4802,28
273,FURNITURE,DINING,Table Tops,Vendor 754,VILLA MADRID TABLE TOP,14662T,379.7,429.061,19
274,FURNITURE,DINING,Tables,Vendor 193,BUTTERFLY LEAF TABLE,D25232,180.66,256.5372,13
275,FURNITURE,DINING,Tables,Vendor 193,LARCHMONT BUTTERFLY TABLE,D44232,291.58,396.5488,22
276,FURNITURE,DINING,Tables,Vendor 193,MISSION STYLE PUB TABLE,D31942,121.77,155.8656,10
277,FURNITURE,ELECTRIC FIREPLACES,Electric Fireplaces,Vendor 160,NARITA ESP MEDIA/ELEC,FA9301E,451.87,515.1318,18
278,FURNITURE,ENTERTAINMENT CENTER,Entertainment Cabinets,Vendor 104,BURLINGTON LEFT PIER,BBSEWTL,415.55,548.526,29
279,FURNITURE,ENTERTAINMENT CENTER,Entertainment Cabinets,Vendor 104,GOLDEN OAK EST LEFT PIER,EDBSEWTL,495.83,649.5373,29
280,FURNITURE,ENTERTAINMENT CENTER,Entertainment Cabinets,Vendor 104,GOLDEN OAK ESTANCIA BRIDG,EDBSEWABS,161.67,226.338,23
281,FURNITURE,ENTERTAINMENT CENTER,Entertainment Cabinets,Vendor 104,PEIR UNITS,PBSEWTR,237.88,304.4864,39
282,FURNITURE,ENTERTAINMENT CENTER,Entertainment Cabinets,Vendor 104,PLASMA LIFT,VSEPLIFT,1274.02,1439.6426,30
283,FURNITURE,ENTERTAINMENT CENTER,Entertainment Cabinets,Vendor 143,FLOATING BRIDGE,OFW8482,293.24,357.7528,16
284,FURNITURE,ENTERTAINMENT CENTER,Entertainment Cabinets,Vendor 143,GOLDEN OAK CAPRI LFT PIER,CDBSEWLT,519.98,748.7712,31
285,FURNITURE,ENTERTAINMENT CENTER,Entertainment Cabinets,Vendor 143,GOLDEN OAK LEFT PIER(DISC,HBSEWLT,304.86,408.5124,18
286,FURNITURE,FLORAL,Floral Arrangements,Vendor 83,3' DRACAENA,DRACAENA3,81.6,102,5
287,FURNITURE,FLORAL,Floral Arrangements,Vendor 83,"38"" SPATH DOUBLE RATTAN","38"" SPATH DOUBLE",105.26,139.9958,3
288,FURNITURE,FLORAL,Floral Arrangements,Vendor 83,7' PROMO FICUS IN BASKET,7' PROMO FICUS,95.06,112.1708,7
289,FURNITURE,FLORAL,Floral Arrangements,Vendor 83,7' PROMO FICUS IN BASKET,7' PROMO FICUS BSKT,48,58.08,1
290,FURNITURE,FLORAL,Floral Arrangements,Vendor 83,BIRDNEST 7 IN BASKET,BIRDNEST 7 BASKET,166.8,196.824,3
291,FURNITURE,FLORAL,Floral Arrangements,Vendor 83,BOWL OF BALLS,BB65861,96,120,9
292,FURNITURE,FLORAL,Floral Arrangements,Vendor 83,DINING TABLE ARRANGEMENT,DR83263,171.6,223.08,1
293,FURNITURE,FLORAL,Floral Arrangements,Vendor 83,FICUS FREEFORM 7' IN BSKT,FICUS FREEFORM 7',166.23,246.0204,3
294,FURNITURE,FLORAL,Floral Arrangements,Vendor 83,GIANT SPATH SINGLE RATTAN,GIANT SPATH RATTAN,80.4,98.892,5
295,FURNITURE,FLORAL,Floral Arrangements,Vendor 83,GREENERY IN CONTAINER,CGCMC,14.4,18.576,3
296,FURNITURE,FLORAL,Floral Arrangements,Vendor 83,ORCHID,OR81892OR,42,51.66,10
297,FURNITURE,FLORAL,Floral Arrangements,Vendor 83,PAVE,PV4202,69.6,104.4,4
298,FURNITURE,FURNITURE,Chairs,Vendor 193,ACCENT CHAIR,2583360,269.64,372.1032,10
299,FURNITURE,FURNITURE,Chairs,Vendor 193,CHANDLER WALNUT CHAIR,5170020,209.32,305.6072,3
300,FURNITURE,FURNITURE,Chairs,Vendor 193,GREEN WAVE SAGE CHAISE,6010015,258.31,309.972,9
301,FURNITURE,FURNITURE,Chairs,Vendor 193,LARIAT SADDLE CHAIR,1742320,255.3,329.337,4
302,FURNITURE,FURNITURE,Chairs,Vendor 193,MATRIX IVORY CHAIR,7540160,136.89,186.1704,4
303,FURNITURE,FURNITURE,Chairs,Vendor 193,PEYTON ESPRESSO CHAISE,1617316,351.24,453.0996,7
304,FURNITURE,FURNITURE,Chairs,Vendor 193,PEYTON EXPRESSO CHAISE,1617317,349.51,443.8777,2
305,FURNITURE,FURNITURE,Chairs,Vendor 193,SP DURABLEND ANTIQUE CHR,9920023,336,379.68,9
306,FURNITURE,FURNITURE,Chairs,Vendor 193,SP DURABLEND CHOC CHAISE,9270315,244.43,278.6502,3
307,FURNITURE,FURNITURE,Chairs,Vendor 193,SP DURABLEND CREAM CHAISE,9270215,244.43,317.759,1
308,FURNITURE,FURNITURE,Chairs,Vendor 193,SP FUSION KHAKI CHAIR,8670221,202.8,281.892,4
309,FURNITURE,FURNITURE,Chairs,Vendor 193,SP ORD NEWBOLD SIDE CHAIR,D35104,45.23,61.9651,10
310,FURNITURE,FURNITURE,Chairs,Vendor 193,SYDNEY MULTI CHAIR,7200060,127.52,191.28,10
311,FURNITURE,FURNITURE,Chairs,Vendor 193,TRIBECA HONEY ACCENTCHAIR,8920060,330.37,403.0514,1
312,FURNITURE,FURNITURE,Chairs,Vendor 193,XENA SAND CHAIR,6100160,257.88,373.926,1
313,FURNITURE,FURNITURE,Chairs,Vendor 526,HOLLIS CHAIR,695203,429.75,485.6175,2
314,FURNITURE,FURNITURE,Chairs,Vendor 526,MCKINNEY CHAIR,65440574383G,587.04,880.56,9
315,FURNITURE,FURNITURE,Chairs,Vendor 659,CG GODIVA ARMLESS CHAISE,88047,318.62,385.5302,1
316,FURNITURE,FURNITURE,Chairs,Vendor 659,CG GODIVA SWIVEL CHAIR,88027,318.62,366.413,10
317,FURNITURE,FURNITURE,Chairs,Vendor 659,FITZPATRICK ACCENT CHAIR,11790,214.99,303.1359,6
318,FURNITURE,FURNITURE,Chairs,Vendor 659,NAPLES SWIVEL CHAIR,VC65827,263.49,366.2511,8
319,FURNITURE,FURNITURE,Chairs,Vendor 659,SAN MARINO CHAIR,110027,329.65,445.0275,2
320,FURNITURE,FURNITURE,Chaise,Vendor 193,BRANDO COCOA LAF CHAISE,6440016,189.05,258.9985,4
321,FURNITURE,FURNITURE,Chaise,Vendor 193,BRANDO COCOA RAF SOFA,6440067,246.16,361.8552,8
322,FURNITURE,FURNITURE,Chaise,Vendor 193,DURAHIDE BICAST WALL RECL,3870303,215.91,274.2057,1
323,FURNITURE,FURNITURE,Chaise,Vendor 193,ELI GALAXY LAF LOVESEAT,5040255,241.39,321.0487,9
324,FURNITURE,FURNITURE,Chaise,Vendor 193,IMPROV RIGHT LSEAT SECT,6470156,248.66,330.7178,3
325,FURNITURE,FURNITURE,Chaise,Vendor 193,LAWSON SADDLE LEFT CHAISE,5520116,273.26,306.0512,6
326,FURNITURE,FURNITURE,Chaise,Vendor 193,SAN MARCO ARMLESS CHAIR,5770046,158.46,209.1672,8
327,FURNITURE,FURNITURE,Chaise,Vendor 193,SAN MARCO CORNER CHAIR,5770051,183.85,261.067,4
328,FURNITURE,FURNITURE,Chaise,Vendor 193,SP FUSION KHAKI LAF SOFA,8670266,280,330.4,4
329,FURNITURE,FURNITURE,Chaise,Vendor 193,SP FUSION KHAKI RAF CHAIS,8670217,280,330.4,10
330,FURNITURE,FURNITURE,Chaise,Vendor 193,TRIBECA HONEY L LOVESEAT,8920055,322.6,396.798,5
331,FURNITURE,FURNITURE,Chaise,Vendor 526,SP OR VERONICA COR. WEDGE,61714CWEDGE,479.5,565.81,2
332,FURNITURE,FURNITURE,Chaise,Vendor 526,SP OR VERONICA RAF CHAISE,61708,445.24,494.2164,1
333,FURNITURE,FURNITURE,Chaise,Vendor 659,CAPRI ARMLESS CHAIR,51269,165.38,214.994,1
334,FURNITURE,FURNITURE,Chaise,Vendor 659,CAPRI CORNER WEDGE,51266,165.38,185.2256,6
335,FURNITURE,FURNITURE,Chaise,Vendor 659,CG GODIVA LAF SECTIONAL,88067,302.08,428.9536,8
336,FURNITURE,FURNITURE,Chaise,Vendor 659,CG GODIVA RAF SECTIONAL,88073,303.19,382.0194,3
337,FURNITURE,FURNITURE,Chaise,Vendor 659,MASSENA LT ARM FACING SEC,27867,275.63,327.9997,6
338,FURNITURE,FURNITURE,Chaise,Vendor 659,MASSENA RT ARM FACING CHA,27861,292.16,406.1024,2
339,FURNITURE,FURNITURE,Chaise,Vendor 659,NAPLES LT ARM FACING SECT,VC65867,280.04,327.6468,6
340,FURNITURE,FURNITURE,Chaise,Vendor 659,NAPLES RT SDE FACING CHA.,VC65861,314.21,355.0573,3
341,FURNITURE,FURNITURE,Chaise,Vendor 659,OCTOBER ARMLESS SLEEPER,318278,314.21,417.8993,9
342,FURNITURE,FURNITURE,Chaise,Vendor 659,OCTOBER LAF RECLINING SEC,318224,286.65,389.844,5
343,FURNITURE,FURNITURE,Chaise,Vendor 659,OCTOBER RAF CHAISE,318247,286.65,329.6475,7
344,FURNITURE,FURNITURE,Chaise,Vendor 659,OCTOBER WEDGE,318235,213.89,260.9458,6
345,FURNITURE,FURNITURE,Chaise,Vendor 659,SAN MARINO LEFT ARM,34867,239.24,267.9488,1
346,FURNITURE,FURNITURE,Chaise,Vendor 659,SAN MARINO RIGHT ARM,34861,273.42,322.6356,3
347,FURNITURE,FURNITURE,Chaise,Vendor 659,WINSTON LEFT ARM,27567,237.04,355.56,1
348,FURNITURE,FURNITURE,Chaise,Vendor 659,WINSTON RIGHT ARM,27561,270.12,397.0764,3
349,FURNITURE,FURNITURE,Chaise,Vendor 842,VEGAS SECTIONAL,830LOUNGER,213.57,245.6055,9
350,FURNITURE,FURNITURE,Chaise,Vendor 842,VEGAS SECTIONAL,830SECTION,213.15,242.991,3
351,FURNITURE,FURNITURE,End Tables,Vendor 193,RECTANGULAR END TABLE,T4643,97.33,118.7426,5
352,FURNITURE,FURNITURE,Loveseats,Vendor 193,AVIATOR SADDLE LOVESEAT,1042386,429.69,524.2218,4
353,FURNITURE,FURNITURE,Loveseats,Vendor 193,BERWICK MULTI LOVESEAT,3490235,387.16,476.2068,7
354,FURNITURE,FURNITURE,Loveseats,Vendor 193,BIG BOMBER CANYON LOVESEA,1410035,231.56,347.34,3
355,FURNITURE,FURNITURE,Loveseats,Vendor 193,CARSON COCOA LOVESEAT,3590035,241.3,354.711,6
356,FURNITURE,FURNITURE,Loveseats,Vendor 193,CHANDLER WALNUT LOVESEAT,5170035,253.73,355.222,2
357,FURNITURE,FURNITURE,Loveseats,Vendor 193,CLAREMONT TOFFEE LOVESEAT,6600035,697.3,948.328,7
358,FURNITURE,FURNITURE,Loveseats,Vendor 193,COLTON BURGUNDY LOVESEAT,9970086,705.94,783.5934,5
359,FURNITURE,FURNITURE,Loveseats,Vendor 193,DURABLEND CHOC LOVESEAT,9460335,287.79,417.2955,6
360,FURNITURE,FURNITURE,Loveseats,Vendor 193,DURAPLUSH CHAISE MOCHA,3550317,336.2,389.992,3
361,FURNITURE,FURNITURE,Loveseats,Vendor 193,DURAPLUSH KHAKI LOVESEAT,1952286,428.28,526.7844,8
362,FURNITURE,FURNITURE,Loveseats,Vendor 193,DURPELLA CAFE LOVESEAT,1486386,346.76,433.45,1
363,FURNITURE,FURNITURE,Loveseats,Vendor 193,JUPITER MOCHA LOVESEAT,8050035,224,282.24,10
364,FURNITURE,FURNITURE,Loveseats,Vendor 193,LARIAT HARNESS LOVESEAT,1323386,404.11,456.6443,8
365,FURNITURE,FURNITURE,Loveseats,Vendor 193,LARIAT SADDLE LOVESEAT,1742335,329.15,385.1055,2
366,FURNITURE,FURNITURE,Loveseats,Vendor 193,LEATHER LOVESEAT,4860935,409.59,602.0973,9
367,FURNITURE,FURNITURE,Loveseats,Vendor 193,LOVESEAT,1491235,258.19,366.6298,9
368,FURNITURE,FURNITURE,Loveseats,Vendor 193,LOVESEAT,8115035,346.74,468.099,6
369,FURNITURE,FURNITURE,Loveseats,Vendor 193,MACIE BROWN RECLINE LSEAT,5460194,495.48,673.8528,3
370,FURNITURE,FURNITURE,Loveseats,Vendor 193,MONTEGO SAND LOVESEAT,6300035,422.67,477.6171,5
371,FURNITURE,FURNITURE,Loveseats,Vendor 193,NOTTINGDALE SAND LOVESEAT,6630035,806.19,1177.0374,1
372,FURNITURE,FURNITURE,Loveseats,Vendor 193,ONYX DURABLEND LOVESEAT,9420035,249.59,356.9137,8
373,FURNITURE,FURNITURE,Loveseats,Vendor 193,PENNINGTON LOVESEAT,2699935,504.53,565.0736,9
374,FURNITURE,FURNITURE,Loveseats,Vendor 193,PEYTON ESPRESSO LOVESEAT,1617334,351.19,509.2255,1
375,FURNITURE,FURNITURE,Loveseats,Vendor 193,SHA-SHOU BLACK LOVESEAT,1850035,212.97,319.455,7
376,FURNITURE,FURNITURE,Loveseats,Vendor 193,SOLAR ESPRESSO LOVESEAT,3480035,248.31,355.0833,9
377,FURNITURE,FURNITURE,Loveseats,Vendor 193,SONOMA LEATHER LSEAT BRN,4660386,621.72,789.5844,8
378,FURNITURE,FURNITURE,Loveseats,Vendor 193,SONOMA SADDLE MOTION LS,4660186,624.48,899.2512,10
379,FURNITURE,FURNITURE,Loveseats,Vendor 193,SP ORD NORTHSHORE CR CHAS,2260316,678.26,868.1728,7
380,FURNITURE,FURNITURE,Loveseats,Vendor 193,SP ORD NORTHSHORE LSEAT,2260335,835.25,935.48,5
381,FURNITURE,FURNITURE,Loveseats,Vendor 526,CHANDLER LOVESEAT,64681,451.05,563.8125,4
382,FURNITURE,FURNITURE,Loveseats,Vendor 526,DANIEL LOVESEAT,679013732189B,446.35,656.1345,6
383,FURNITURE,FURNITURE,Loveseats,Vendor 526,HOLLYWOOD LOVESEAT,67401,539.49,787.6554,3
384,FURNITURE,FURNITURE,Loveseats,Vendor 526,MADDIE LOVESEAT,651713732165B,483.88,725.82,2
385,FURNITURE,FURNITURE,Loveseats,Vendor 526,MANDY LOVESEAT,624913715918S,416.59,579.0601,9
386,FURNITURE,FURNITURE,Loveseats,Vendor 526,SP OR VERONICA A.LESS LOV,61711ARMLOVE,376.75,550.055,10
387,FURNITURE,FURNITURE,Loveseats,Vendor 526,SP ORD AUSTIN LOVESEAT,59521,565.5,667.29,1
388,FURNITURE,FURNITURE,Loveseats,Vendor 526,SP ORDER LOVESEAT,41781,691.41,933.4035,3
389,FURNITURE,FURNITURE,Loveseats,Vendor 659,FITZPATRICK LOVE SEAT,90510,308.7,348.831,2
390,FURNITURE,FURNITURE,Loveseats,Vendor 718,DOUBLE PLAY RECLINE LSEAT,1032216,524.28,618.6504,2
391,FURNITURE,FURNITURE,Loveseats,Vendor 718,MAXWELL LOVESEAT,1102117,500.24,645.3096,4
392,FURNITURE,FURNITURE,Ottomans,Vendor 193,CHAISE-KHAKI,1602216,312.25,430.905,5
393,FURNITURE,FURNITURE,Ottomans,Vendor 193,LARIAT SADDLE OTTOMAN,1742314,137.03,168.5469,8
394,FURNITURE,FURNITURE,Ottomans,Vendor 193,OTTOMAN,3030114,143.52,176.5296,10
395,FURNITURE,FURNITURE,Ottomans,Vendor 193,SONOMA BRN LT OTTOMAN,4460314,252.27,353.178,10
396,FURNITURE,FURNITURE,Ottomans,Vendor 193,SP DURABLEND ANTIQUE OTTO,9920014,149.32,203.0752,6
397,FURNITURE,FURNITURE,Ottomans,Vendor 193,SP ORD CHANDLER OTTOMAN,5170014,145.89,196.9515,5
398,FURNITURE,FURNITURE,Ottomans,Vendor 193,STORAGE OTTOMAN,7180311,195.55,291.3695,3
399,FURNITURE,FURNITURE,Ottomans,Vendor 526,SP OR VERONICA STORAGE OT,61715OTTO,274,309.62,4
400,FURNITURE,FURNITURE,Ottomans,Vendor 659,CAPRI OTTOMAN,51230,137.81,179.153,7
401,FURNITURE,FURNITURE,Ottomans,Vendor 659,NAPLES COCKTAIL OTTOMAN,VC65837,131.2,157.44,9
402,FURNITURE,FURNITURE,Ottomans,Vendor 659,SAN MARINO SQR OTTOMAN,34832,148.84,184.5616,7
403,FURNITURE,FURNITURE,Ottomans,Vendor 659,WINSTON SQR OTTOMAN,27532,132.3,189.189,2
404,FURNITURE,FURNITURE,Sofas,Vendor 193,CHANDLER WALNUT SOFA,5170038,279.09,362.817,68
405,FURNITURE,FURNITURE,Sofas,Vendor 193,CLAREMONT TOFFEE SOFA,6600038,736.73,920.9125,70
406,FURNITURE,FURNITURE,Sofas,Vendor 193,COCOA FLIP FLOP SOFA,1025345,177.18,209.0724,32
407,FURNITURE,FURNITURE,Sofas,Vendor 193,COLTON BURGUNDY SOFA,9970088,732.82,923.3532,47
408,FURNITURE,FURNITURE,Sofas,Vendor 193,DURAPELLA CAFE SOFA,1486388,374.31,539.0064,61
409,FURNITURE,FURNITURE,Sofas,Vendor 193,DURAPELLA SOFA,5055338,317.01,408.9429,45
410,FURNITURE,FURNITURE,Sofas,Vendor 193,DURAPLUSH DURAHIDE SOFA,3800338,331.39,467.2599,82
411,FURNITURE,FURNITURE,Sofas,Vendor 193,DURAPLUSH KHAKI SOFA,1952281,475.31,632.1623,29
412,FURNITURE,FURNITURE,Sofas,Vendor 193,ELLISON AMBER SOFA,5420138,367.32,495.882,36
413,FURNITURE,FURNITURE,Sofas,Vendor 193,JUPITER MOCHA SOFA,8050038,248.89,338.4904,76
414,FURNITURE,FURNITURE,Sofas,Vendor 193,MACIE BROWN RECLINE SOFA,5460188,515.96,696.546,50
415,FURNITURE,FURNITURE,Sofas,Vendor 193,MONTEGO SAND SOFA,6300038,468.36,646.3368,55
416,FURNITURE,FURNITURE,Sofas,Vendor 193,NOTTINGDALE SAND SOFA,6630038,851.89,1277.835,37
417,FURNITURE,FURNITURE,Sofas,Vendor 193,ONYX DURABLEND SOFA,9420038,291.97,376.6413,50
418,FURNITURE,FURNITURE,Sofas,Vendor 193,PENNINGTON SOFA,2699938,547.55,750.1435,98
419,FURNITURE,FURNITURE,Sofas,Vendor 193,PEYTON ESPRESSO SOFA,1617338,461.1,553.32,95
420,FURNITURE,FURNITURE,Sofas,Vendor 193,SAN LUCAS SOFA,4349938,571.97,669.2049,94
421,FURNITURE,FURNITURE,Sofas,Vendor 193,SHA-SHOU COCOA SOFA,1855338,237.51,349.1397,26
422,FURNITURE,FURNITURE,Sofas,Vendor 193,SOFA,1491288,380.09,459.9089,93
423,FURNITURE,FURNITURE,Sofas,Vendor 193,SOFA,8690038,281.23,410.5958,100
424,FURNITURE,FURNITURE,Sofas,Vendor 193,SOFA-CAFE,1856338,235.9,292.516,84
425,FURNITURE,FURNITURE,Sofas,Vendor 193,SOLAR ESPRESSO SOFA,3480038,277.74,394.3908,26
426,FURNITURE,FURNITURE,Sofas,Vendor 193,SONOMA LEATHER BRN SOFA,4660388,664.96,904.3456,70
427,FURNITURE,FURNITURE,Sofas,Vendor 193,SONOMA SADDLE MOTION SOFA,4660188,660.85,892.1475,31
428,FURNITURE,FURNITURE,Sofas,Vendor 193,SP DURABLEND IVORY SOFA,9460238,311.12,454.2352,83
429,FURNITURE,FURNITURE,Sofas,Vendor 193,SP ORD FLIP FLOP SOFA,5860164,228.98,341.1802,65
430,FURNITURE,FURNITURE,Sofas,Vendor 193,SP ORD NORTHSHORE SOFA,2260338,866.67,1230.6714,99
431,FURNITURE,FURNITURE,Sofas,Vendor 193,WARREN NATURAL SOFA,4130038,427.13,482.6569,50
432,FURNITURE,FURNITURE,Sofas,Vendor 526,CHANDLER SOFA,64683,471.26,532.5238,57
433,FURNITURE,FURNITURE,Sofas,Vendor 526,DANIEL SOFA,679033732189B,477.19,701.4693,96
434,FURNITURE,FURNITURE,Sofas,Vendor 526,HOLLYWOOD SOFA,67403,560.51,728.663,42
435,FURNITURE,FURNITURE,Sofas,Vendor 526,MADDIE SOFA,651733732165B,514.05,709.389,26
436,FURNITURE,FURNITURE,Sofas,Vendor 526,MANDY SOFA,624933715918S,439.3,557.911,64
437,FURNITURE,FURNITURE,Sofas,Vendor 526,MCKINNEY SOFA,65443574383G,704.06,1049.0494,92
438,FURNITURE,FURNITURE,Sofas,Vendor 526,SONIA SOFA,45363,424.12,475.0144,54
439,FURNITURE,FURNITURE,Sofas,Vendor 526,SP ORD AUSTIN SOFA,59523,585.69,855.1074,89
440,FURNITURE,FURNITURE,Sofas,Vendor 526,SP ORDER SOFA,41783,709.61,957.9735,95
441,FURNITURE,FURNITURE,Sofas,Vendor 659,FITZPATRICK SOFA,90500,341.78,498.9988,81
442,FURNITURE,FURNITURE,Sofas,Vendor 718,DOUBLE PLAY RECLINE SOFA,1033016,524.28,671.0784,95
443,FURNITURE,FURNITURE,Sofas,Vendor 718,MAXWELL RECLINING SOFA,1103117,512.3,568.653,65
444,FURNITURE,LAMPS,Lamps,Vendor 193,ISOLDA TABLE LAMP 2 CTN,L290364,84.65,124.4355,6
445,FURNITURE,LAMPS,Lamps,Vendor 193,KAMEA TABLE LAMP 2 CTN,L201934,62.08,88.1536,15
446,FURNITURE,LAMPS,Lamps,Vendor 193,LYDIA FLOOR LAMP,L191931,84.65,119.3565,9
447,FURNITURE,LAMPS,Lamps,Vendor 791,"GLASS MTL TBL LAMP 25"" H",40076,37.13,53.8385,11
448,FURNITURE,LAMPS,Lamps,Vendor 791,METAL TABLE LAMP,40090,27.27,38.9961,9
449,FURNITURE,LAMPS,Lamps,Vendor 791,"MTL GLS FLR LAMP 64"" H",40075,66.76,79.4444,6
450,FURNITURE,LAMPS,Lamps,Vendor 791,"MTL RATTAN FLR LAMP 39"" H",40030,54.77,67.9148,14
451,FURNITURE,LAMPS,Lamps,Vendor 791,POLYSTONE GLC BUFFET LAMP,58180,62.06,73.2308,6
452,FURNITURE,LAMPS,Lamps,Vendor 791,"POLYSTONE LAMP 22"" H",43843,35.96,46.0288,9
453,FURNITURE,MEDIA/STANDS/STORAGE,Media Cabinets,Vendor 160,"""DYNASTY"" MEDIA CABINET",MS9865,192.5,284.9,49
454,FURNITURE,MEDIA/STANDS/STORAGE,Media Cabinets,Vendor 160,Narita Walnut Corner Medi,MS9871,190,233.7,14
455,FURNITURE,MISC FURNITURE,Coffee Tables,Vendor 160,ESPRESSO TRUNK END TABLE,CK2225,0.01,0.0116,18
456,FURNITURE,MISC FURNITURE,Coffee Tables,Vendor 160,PALISADES MIRROR ACCENT,OC9758,0.01,0.0127,21
457,FURNITURE,MISC FURNITURE,Coffee Tables,Vendor 160,STEAMER TRUNK SIDE TABLE,OC4190,0.01,0.0139,30
458,FURNITURE,MISC FURNITURE,Coffee Tables,Vendor 160,STEANER TRUNK COFFEE TBLE,CK4191,0.01,0.015,30
459,FURNITURE,MISC FURNITURE,Coffee Tables,Vendor 193,BITTWESWEET 3-IN-1 PACK,T21913,145.42,199.2254,19
